"playerId","playername","position","team","vor","points","actualPoints","overallRank","positionRank","dropoff","auctionValue","upper","lower","risk","sleeper"
2540257,"Justice Cunningham","TE","STL",-220.5577,0,"null",686,129,"0.135",1,0,0,"null","null"
2541512,"Brian Leonhardt","TE","OAK",-220.5577,0,"17.25",686,129,"null",1,0,0,"null","null"
497222,"Dorin Dickerson","TE","TEN",-220.8277,-0.27,"null",690,130,"null",1,-0.27,-0.27,"null","null"
2541944,"Russell Shepard","WR","TB",-221.9102,6.5818,"13.45",607,223,"0.9724",1,10.1819,-0.3,"6.0678","null"
1037885,"Marc Mariani","WR","CHI",-222.022,6.47,"26.95",608,224,"2.1394",1,6.47,6.47,"null","null"
2532833,"Pat Edwards","WR","FA",-223.7432,4.7488,"null",609,225,"0.8526",1,7.2661,-0.36,"6.4738","null"
2505310,"Kassim Osgood","WR","SF",-224.5796,3.9124,"0.1",610,226,"0.0666",1,5.8401,0,"6.7222","null"
2536000,"Joseph Anderson","WR","FA",-224.612,3.88,"null",611,227,"0.1742",1,3.88,3.88,"null","null"
2540261,"Corey Fuller","WR","DET",-224.6804,3.8116,"48.8",612,228,"0.7729",1,5.8057,0,"6.7222","null"
2495843,"Derek Hagan","WR","TEN",-224.892,3.6,"63.1",613,229,"1.3047",1,5.76,0,"6.716","null"
2533038,"Justin Blackmon","WR","JAC",-226.0146,2.4774,"null",614,230,"0.8625",1,4.223,0,"6.9207","null"
81294,"Brian Hoyer","QB","CLE",-226.0496,148.1233,"160.3",615,32,"21.8059",1,386.7753,42.2636,"7.6521","4"
2550546,"Philly Brown","WR","CAR",-226.3787,2.1133,"110.7",616,231,"1.555",1,3.4546,0,"7.0401","null"
4487,"Matthew Slater","WR","NE",-227.3754,1.1166,"2.2",617,232,"1.1166",1,1.7663,-0.03,"7.2811","null"
71195,"Ramses Barden","WR","FA",-228.492,0,"null",686,233,"0",1,0,0,"null","null"
80682,"Brian Robiskie","WR","FA",-228.492,0,"null",686,233,"0",1,0,0,"null","null"
497286,"Marcus Easley","WR","BUF",-228.492,0,"0.65",686,233,"0",1,0,0,"null","null"
2495266,"Stephen Burton","WR","FA",-228.492,0,"null",686,233,"0",1,0,0,"null","null"
2506407,"Courtney Roby","WR","FA",-228.492,0,"2.65",686,233,"0",1,0,0,"null","null"
2532809,"LaRon Byrd","WR","MIA",-228.492,0,"null",686,233,"0",1,0,0,"null","null"
2535522,"Brian Tyms","WR","NE",-228.492,0,"23.3",686,233,"0",1,0,0,"null","null"
2535681,"Nathan Palmer","WR","FA",-228.492,0,"null",686,233,"0",1,0,0,"null","null"
2535710,"Kevin Elliott","WR","FA",-228.492,0,"null",686,233,"0",1,0,0,"null","null"
2535964,"Josh Bellamy","WR","CHI",-228.492,0,"1",686,233,"0",1,0,0,"null","null"
2543761,"Shaq Evans","WR","NYJ",-228.492,0,"null",686,233,"0",1,0,0,"null","null"
2550162,"James Wright","WR","CIN",-228.492,0,"18.65",686,233,"0",1,0,0,"null","null"
2550182,"Isaiah Burse","WR","FA",-228.492,0,"10.9",686,233,"0.045",1,0,0,"null","null"
2550272,"Albert Wilson","WR","KC",-228.492,0,"56.05",686,233,"0.12",1,0,0,"null","null"
2506222,"Josh Cribbs","WR","IND",-228.582,-0.09,"38.85",687,234,"0.12",1,-0.09,-0.09,"null","null"
1037347,"Joe Webb","WR","CAR",-228.642,-0.15,"1",689,235,"0.33",1,-0.0292,-0.15,"7.5176","null"
1037347,"Joe Webb","WR","CAR",-228.642,-0.15,"1",689,235,"0.33",1,-0.0292,-0.15,"7.5176","null"
497110,"Armanti Edwards","WR","FA",-228.762,-0.27,"null",690,236,"0.495",1,-0.27,-0.27,"null","null"
497318,"David Reed","WR","FA",-229.182,-0.69,"null",695,237,"0.415",1,-0.69,-0.69,"null","null"
2532979,"Devon Wylie","WR","STL",-229.332,-0.84,"null",697,238,"1.798",1,-0.84,-0.84,"null","null"
2506746,"Micheal Spurlock","WR","FA",-229.862,-1.37,"2.2",701,239,"null",1,-0.5484,-2.82,"7.214","null"
497218,"Trindon Holliday","WR","SF",-232.3979,-3.9059,"7.25",704,240,"null",1,-1.5636,-8.04,"6.6205","null"
2543462,"Johnny Manziel","QB","CLE",-243.9013,130.2717,"1.7",618,33,"25.9585",1,230.1734,-214.2559,"8.887","2"
2505982,"Matt Schaub","QB","OAK",-251.8097,122.3633,"-12.05",619,34,"37.7207",1,217.577,-89.3954,"6.9774","5"
100017,"Rams","DST","STL",-255.3713,305.3574,"349",620,7,"7.1206",1,391.3079,264,"4.8277","null"
100007,"Browns","DST","CLE",-262.2864,298.4423,"335",621,8,"0.5537",1,307.3875,283.1002,"9.4994","1"
100009,"Broncos","DST","DEN",-262.6973,298.0314,"330",622,9,"0.3294",1,367.7523,279.5218,"5.8361","14"
100006,"Bengals","DST","CIN",-262.9828,297.7459,"290",623,10,"0.7062",1,465.7937,268.7953,"3.0893","24"
100011,"Packers","DST","GB",-263.0705,297.6582,"372",624,11,"1.7807",1,457.6254,291,"3.9025","21"
100002,"Ravens","DST","BAL",-264.3075,296.4212,"471",625,12,"2.0652",1,452.4511,291,"4.0725","19"
100003,"Bills","DST","BUF",-265.395,295.3337,"517",626,13,"2.9844",1,406.5266,283,"3.0582","25"
100005,"Bears","DST","CHI",-267.3504,293.3783,"-11",627,14,"3.5174",1,304.4854,-55.6318,"7.455","9"
100031,"Buccaneers","DST","TB",-269.4084,291.3203,"320",628,15,"4.3303",1,387.1067,-66,"8.4799","4"
100016,"Chiefs","DST","KC",-272.3271,288.4016,"450",629,16,"3.0198",1,355.8572,273,"6.6099","11"
100010,"Lions","DST","DET",-275.1503,285.5784,"488",630,17,"0.5193",1,449.6021,276,"3.3492","22"
100023,"Giants","DST","NYG",-275.5435,285.1852,"314",631,18,"1.6086",1,293.2581,-43.8187,"5.3341","16"
100022,"Saints","DST","NO",-275.7956,284.9331,"257",632,19,"2.8941",1,365.7085,-54.2993,"6.7777","10"
100019,"Dolphins","DST","MIA",-278.5086,282.2201,"324",633,20,"1.2902",1,372.5047,-70.4708,"8.6089","3"
100025,"Eagles","DST","PHI",-278.8708,281.8579,"401",634,21,"3.0886",1,369.8505,-51.3675,"7.7796","6"
100027,"Steelers","DST","PIT",-280.7269,280.0018,"339",635,22,"3.1242",1,371.7416,260,"5.4903","15"
100020,"Vikings","DST","MIN",-283.1918,277.5369,"308",636,23,"2.3082",1,283.6262,-48,"6.3131","13"
100001,"Falcons","DST","ATL",-284.5105,276.2182,"319",637,24,"3.6492",1,291.008,254,"8.8647","2"
100024,"Jets","DST","NYJ",-286.4894,274.2393,"250",638,25,"4.291",1,439.9713,254,"3.2057","23"
2543465,"Teddy Bridgewater","QB","MIN",-287.9099,86.2631,"201.1",639,35,"8.487",1,156.7532,-149.9364,"6.6971","7"
100015,"Jaguars","DST","JAC",-289.8301,270.8986,"308",640,26,"2.1936",1,288.4194,-62,"7.4927","8"
2504531,"Michael Vick","QB","NYJ",-291.1509,83.0221,"26.05",641,36,"17.267",1,133.459,-12.6098,"4.9757","12"
100014,"Colts","DST","IND",-291.7306,268.9981,"315",642,27,"0.9713",1,415.086,264,"4.5522","18"
100012,"Titans","DST","TEN",-292.3168,268.4119,"-37",643,28,"2.6956",1,284.125,-88.2434,"6.5439","12"
100008,"Cowboys","DST","DAL",-293.0871,267.6416,"338",644,29,"161.474",1,279.2653,-63,"4.7152","17"
100028,"Chargers","DST","SD",-296.9377,263.791,"283",645,30,"321.0605",1,285.3548,224.8728,"8.2791","5"
2543477,"Blake Bortles","QB","JAC",-301.6428,72.5301,"157.25",646,37,"21.7505",1,160.4742,-79.937,"6.167","9"
2541196,"Jeff Tuel","QB","FA",-315.193,58.98,"null",647,38,"17.3368",1,58.98,58.98,"null","null"
2495215,"Christian Ponder","QB","MIN",-331.5937,42.5793,"-0.5",648,39,"2.4296",1,174.3497,-122.1158,"8.4865","3"
2495443,"Ryan Mallett","QB","HOU",-333.4659,40.7071,"10.4",649,40,"2.0812",1,71.7861,-6.1607,"3.6343","null"
2532888,"Case Keenum","QB","HOU",-334.5807,39.5922,"18.5",650,41,"3.9064",1,57.584,-6.373,"3.8782","null"
2539275,"Mike Glennon","QB","TB",-336.5134,37.6596,"94.4",651,42,"5.2455",1,69.0707,-4.9609,"3.7188","null"
2532820,"Kirk Cousins","QB","WAS",-340.4609,33.7121,"113.25",652,43,"5.2508",1,57.5728,4.3023,"4.4504","null"
367,"Matt Flynn","QB","GB",-343.0568,31.1161,"-18.9",653,44,"6.0142",1,64.0064,-4.392,"3.329","null"
79557,"Josh Freeman","QB","FA",-348.3665,25.8064,"null",654,45,"2.224",1,28.3257,22.505,"5.1038","null"
2507237,"Jordan Palmer","QB","TEN",-349.7755,24.3974,"-1.85",655,46,"2.2648",1,27.2189,20.7,"5.0728","null"
497095,"Sam Bradford","QB","STL",-351.4054,22.7675,"null",656,47,"1.3332",1,277.9083,-394.8,"19.4608","1"
2506895,"Kellen Clemens","QB","SD",-352.6752,21.4978,"-1.5",657,48,"0.3704",1,47.4968,-2.4638,"3.4218","null"
2531332,"Terrelle Pryor","QB","KC",-352.8021,21.3709,"null",658,49,"1.3737",1,55.8561,-10.9142,"3.3909","null"
2506364,"Jason Campbell","QB","CIN",-353.289,20.884,"-3.05",659,50,"2.9847",1,39.7914,8.215,"4.5391","null"
2506444,"Kyle Orton","QB","BUF",-355.0626,19.1103,"188.75",660,51,"2.4929",1,79.9346,-80.2266,"4.5058","null"
79858,"Mark Sanchez","QB","PHI",-357.4846,16.6883,"159.15",661,52,"0.7663",1,25.7385,-1.516,"4.2389","null"
2543640,"Tom Savage","QB","HOU",-357.6264,16.5465,"-8.35",662,53,"1.4233",1,54.2746,-83.5226,"3.6304","null"
2495748,"Drew Stanton","QB","ARI",-358.8755,15.2974,"94.25",663,54,"0.6412",1,37.5026,0,"4.3757","null"
2532970,"Brandon Weeden","QB","DAL",-359.2239,14.949,"18.75",664,55,"1.1319",1,28.6335,-1.2226,"4.7183","null"
2495863,"Tarvaris Jackson","QB","FA",-359.8095,14.3634,"1",665,56,"1.9245",1,21.8628,3.4,"4.558","null"
497108,"Jimmy Clausen","QB","CHI",-360.9022,13.2708,"9.25",666,57,"1.7994",1,21.833,-7.5992,"4.7738","null"
497121,"Thad Lewis","QB","HOU",-362.5659,11.607,"null",667,58,"0.617",1,21.2599,-0.9822,"4.7095","null"
2543497,"AJ McCarron","QB","CIN",-362.8372,11.3358,"null",668,59,"1.3522",1,25.8854,0,"4.29","null"
2542065,"Matt McGloin","QB","OAK",-363.5288,10.6442,"3.05",669,60,"1.3948",1,29.6164,-7.5753,"4.2665","null"
2543605,"Zach Mettenberger","QB","TEN",-364.8499,9.3231,"72.65",670,61,"0.2441",1,27.0306,-38.7128,"3.9693","null"
2495974,"Charlie Whitehurst","QB","TEN",-364.9973,9.1756,"93.6",671,62,"0.3513",1,58.9332,-68.4293,"3.5876","null"
2495441,"Blaine Gabbert","QB","SF",-365.1907,8.9823,"6.55",672,63,"1.2492",1,29.7673,-20.3702,"3.8817","null"
2508123,"T.J. Yates","QB","ATL",-365.5066,8.6664,"1.65",673,64,"2.4471",1,18.2574,-0.1097,"4.6447","null"
2495240,"Tyrod Taylor","QB","BAL",-367.3733,6.7997,"-3.9",674,65,"1.3891",1,14.4613,-7.3577,"4.8658","null"
2501078,"Matt Hasselbeck","QB","IND",-368.534,5.6389,"15.3",675,66,"0.7448",1,11.7719,0.4947,"4.9538","null"
2506546,"Derek Anderson","QB","CAR",-368.9907,5.1822,"68.3",676,67,"0.849",1,19.235,-16.6527,"4.5952","null"
81284,"Chase Daniel","QB","KC",-369.5669,4.606,"4.2",677,68,"0.7208",1,16.7935,-16.813,"4.6827","null"
2533436,"Brock Osweiler","QB","DEN",-370.1124,4.0605,"-0.3",678,69,"0.5738",1,9.5168,-3.6884,"5.0381","null"
2507244,"Tyler Thigpen","QB","CLE",-370.463,3.71,"null",679,70,"1.2418",1,3.71,3.71,"null","null"
2495838,"Bruce Gradkowski","QB","PIT",-370.9095,3.2635,"-2.1",680,71,"1.7972",1,17.9409,-22.9451,"4.4156","null"
2495425,"Scott Tolzien","QB","GB",-372.5001,1.6729,"null",681,72,"0.6348",1,3.1823,0,"5.261","null"
2543767,"Logan Thomas","QB","ARI",-372.9133,1.2596,"5.1",682,73,"0.5975",1,2.1213,0,"5.2695","null"
2539308,"Matt Barkley","QB","PHI",-373.3565,0.8164,"-3",683,74,"0.5625",1,1.3749,0,"5.302","null"
2507282,"Matt Moore","QB","MIA",-373.6651,0.5078,"-1.5",684,75,"0.5078",1,11.8707,-19.1709,"4.6954","null"
1037347,"Joe Webb","QB","CAR",-374.173,0,"1",686,76,"0",1,-0.0292,-0.15,"5.3567","null"
1037347,"Joe Webb","QB","CAR",-374.173,0,"1",686,76,"0",1,-0.0292,-0.15,"5.3567","null"
2495233,"Ricky Stanzi","QB","FA",-374.173,0,"null",686,76,"0",1,0,0,"null","null"
2532894,"Ryan Lindley","QB","ARI",-374.173,0,"8.2",686,76,"0",1,0,0,"null","null"
2532917,"Kellen Moore","QB","DET",-374.173,0,"null",686,76,"0",1,0,0,"null","null"
2534870,"Alex Tanney","QB","TEN",-374.173,0,"null",686,76,"0",1,0,0,"null","null"
2539201,"Tyler Wilson","QB","FA",-374.173,0,"null",686,76,"0",1,0,0,"null","null"
2539258,"Zac Dysert","QB","DEN",-374.173,0,"null",686,76,"0",1,0,0,"null","null"
2539287,"Landry Jones","QB","PIT",-374.173,0,"null",686,76,"0",1,0,0,"null","null"
2539312,"Brad Sorensen","QB","FA",-374.173,0,"null",686,76,"0",1,0,0,"null","null"
2540173,"Tyler Bray","QB","KC",-374.173,0,"null",686,76,"0",1,0,0,"null","null"
2540263,"Sean Renfree","QB","ATL",-374.173,0,"null",686,76,"0",1,0,0,"null","null"
2541137,"Jordan Rodgers","QB","FA",-374.173,0,"null",686,76,"0",1,0,0,"null","null"
2541429,"B.J. Daniels","QB","SEA",-374.173,0,"null",686,76,"0",1,0,0,"null","null"
2543587,"Aaron Murray","QB","KC",-374.173,0,"null",686,76,"0",1,0,0,"null","null"
2543751,"David Fales","QB","CHI",-374.173,0,"null",686,76,"0",1,0,0,"null","null"
2549982,"Garrett Gilbert","QB","FA",-374.173,0,"null",686,76,"0",1,0,0,"null","null"
2550410,"Dustin Vaughan","QB","DAL",-374.173,0,"null",686,76,"0.1426",1,0,0,"null","null"
2550582,"Jordan Lynch","QB","FA",-374.173,0,"null",686,76,"0.2926",1,0,0,"null","null"
497123,"Colt McCoy","QB","WAS",-374.4581,-0.2851,"79.75",692,77,"0.0902",1,-0.0945,-0.55,"5.348","null"
264,"Josh Johnson","QB","SF",-374.473,-0.3,"null",693,78,"0.4351",1,-0.3,-0.3,"null","null"
2543801,"Jimmy Garoppolo","QB","NE",-374.6235,-0.4506,"7.4",694,79,"0.5745",1,7.0903,-12.245,"4.8292","null"
2506481,"Dan Orlovsky","QB","DET",-375.1926,-1.0196,"null",698,80,"0.0205",1,0.8113,-4.2877,"5.2245","null"
2506053,"Luke McCown","QB","NO",-375.2035,-1.0306,"null",699,81,"0.8134",1,-0.0067,-3.1592,"5.2744","null"
81300,"Curtis Painter","QB","FA",-375.2226,-1.0496,"null",700,82,"5.32",1,-0.4237,-2.32,"5.2825","null"
2539961,"Ryan Nassib","QB","NYG",-376.8113,-2.6384,"0.85",703,83,"null",1,3.5975,-14.111,"4.9572","null"
2533349,"Austin Davis","QB","STL",-384.2738,-10.1009,"106.9",707,84,"null",1,30.036,-91.3992,"4.3439","null"
100032,"Redskins","DST","WAS",-612.1845,-51.4558,"-58",708,32,"null",1,279.4466,-76.1106,"7.6786","7"
100018,"Raiders","DST","OAK",-623.8118,-63.0831,"-75",709,33,"null",1,101.0093,-70.024,"4.0074","20"
