"playerId","playername","position","team","vor","points","actualPoints","overallECR","overallRank","positionRank","cost","dropoff","adp","adpdiff","auctionValue","upper","lower","risk","sleeper"
2508061,"Antonio Brown","WR","PIT",210.8052,440.9327,"null","4",1,1,"null","58","3.91","2.91",49.95,463.9236,415.7479,"5.5418","null"
2540175,"LeVeon Bell","RB","PIT",193.0709,374.9595,"null","1",2,1,"null","23.9069","2.345","0.345",51.8,402.5329,321.2652,"9.501","null"
925,"Jamaal Charles","RB","KC",177.2767,359.1653,"null","3",3,2,"null","17.5554","5.15","2.15",51.05,393.3348,328.2579,"6.6081","null"
2507164,"Adrian Peterson","RB","MIN",161.0514,342.9399,"null","2",4,3,"null","8.781","3.21","-0.79",51.925,357.0861,314.7532,"5.4254","null"
2540168,"Eddie Lacy","RB","GB",158.3912,340.2798,"null","5",5,4,"null","15.7518","4.345","-0.655",51.775,359.9274,310.278,"7.8153","null"
497328,"Demaryius Thomas","WR","DEN",154.256,384.3835,"null","7",6,2,"null","3.2721","9.98","3.98",43.9,401.5861,355.9835,"5.6878","null"
2543496,"Odell Beckham","WR","NYG",151.3545,381.482,"null","10",7,3,"null","7.8929","10.655","3.655",43.725,412.7214,322.7864,"8.6305","null"
2495454,"Julio Jones","WR","ATL",150.6132,380.7407,"null","6",8,4,"null","17.486","7.78","-0.22",40.675,412.2826,346.389,"8.4266","null"
234,"Matt Forte","RB","CHI",146.1495,328.0381,"null","11",9,5,"null","8.8196","13.96","4.96",42.7,355.1795,284.0375,"5.5303","null"
2495663,"Marshawn Lynch","RB","SEA",139.1294,321.0179,"null","12",10,6,"null","10.4806","9.69","-0.31",50.875,351.1443,277.2559,"4.5975","null"
497278,"Dez Bryant","WR","DAL",136.3102,366.4377,"null","9",11,5,"null","8.6622","8.17","-2.83",46.175,386.3816,344.4076,"5.5564","null"
2540269,"C.J. Anderson","RB","DEN",135.5304,317.419,"null","13",12,7,"null","17.734","11.93","-0.07",42.05,357.5842,281.876,"5.8765","null"
2495647,"Calvin Johnson","WR","DET",129.9442,360.0717,"null","14",13,6,"null","13.6485","13.625","0.625",41.65,389.0044,321.7325,"7.313","null"
2495448,"Randall Cobb","WR","GB",125.3518,355.4793,"null","16",14,7,"null","24.2921","17.915","3.915",34.1,374.5035,330.1903,"5.5114","null"
2506363,"Aaron Rodgers","QB","GB",123.3146,446.5528,"null","29",15,1,"null","27.8327","22.79","7.79",41.275,476.4112,396.6027,"4.9043","null"
927,"Justin Forsett","RB","BAL",121.7672,303.6557,"null","17",16,8,"null","8.8501","22.145","6.145",28.525,328.9746,265.0431,"4.8841","null"
497240,"Rob Gronkowski","TE","NE",119.5353,318.5027,"null","8",17,1,"null","67.5981","12.255","-4.745",45.975,356.4465,279.7769,"5.7614","null"
2495207,"DeMarco Murray","RB","PHI",113.8257,295.7142,"null","18",18,9,"null","7.6351","17.37","-0.63",40.95,330.2089,253.2463,"6.2167","null"
2543603,"Jeremy Hill","RB","CIN",112.0084,293.8969,"null","19",19,10,"null","13.4333","17.29","-1.71",40.75,326.936,258.1604,"4.8299","null"
2495450,"A.J. Green","WR","CIN",107.2396,337.3671,"null","15",20,8,"null","15.7654","17.515","-2.485",36.075,358.6823,292.4018,"7.8498","null"
2533031,"Andrew Luck","QB","IND",104.7417,427.9799,"null","27",21,2,"null","27.0639","16.95","-4.05",38.475,462.1429,389.6055,"4.6332","null"
497204,"C.J. Spiller","RB","NO",100.3728,282.2614,"null","33",22,11,"null","6.3095","50.43","28.43",10.725,327.882,231.4238,"6.673","null"
79607,"LeSean McCoy","RB","BUF",96.7774,278.6659,"null","22",23,12,"null","16.5649","21.43","-1.57",39.925,296.5306,214.0752,"4.7575","null"
2533039,"Alshon Jeffery","WR","CHI",94.8799,325.0074,"null","20",24,9,"null","8.5486","23.91","-0.09",32.825,352.8742,299.5306,"5.3643","null"
2533034,"Lamar Miller","RB","MIA",91.3493,273.2378,"null","24",25,13,"null","25.3058","27.95","2.95",28.45,299.8992,229.0165,"4.5818","null"
2543488,"Jarvis Landry","WR","MIA",88.0685,318.196,"null","50",26,10,"null","3.9046","47.165","21.165",8.225,338.9038,282.4518,"4.4633","null"
2532975,"Russell Wilson","QB","SEA",86.222,409.4602,"null","49",27,3,"null","19.8449","57.585","30.585",25.075,448.4118,365.3584,"3.9976","null"
2532865,"T.Y. Hilton","WR","IND",84.5942,314.7217,"null","23",28,11,"null","2.4306","24.53","-3.47",31.65,339.4608,285.6766,"6.0325","null"
2543498,"Brandin Cooks","WR","NO",83.7336,313.8611,"null","26",29,12,"null","3.6705","25.05","-3.95",24.625,336.743,268.3813,"4.7544","null"
238498,"Julian Edelman","WR","NE",80.5936,310.7211,"null","34",30,13,"null","3.9864","43.26","13.26",15.9,321.421,292.8269,"7.317","null"
497322,"Emmanuel Sanders","WR","DEN",79.5325,309.66,"null","31",31,14,"null","8.2703","32.67","1.67",24.75,345.7229,270.1609,"6.2903","null"
2543468,"Mike Evans","WR","TB",73.6818,303.8093,"null","21",32,15,"null","10.9509","26.16","-5.84",30.975,332.0748,259.5306,"5.3904","null"
2501863,"Peyton Manning","QB","DEN",69.1335,392.3717,"null","54",33,4,"null","12.6937","51.965","18.965",21.65,426.9352,357.2603,"2.9533","null"
2541161,"Latavius Murray","RB","OAK",69.0757,250.9642,"null","40",34,14,"null","8.2557","37.035","3.035",19.3,264.6411,198.8395,"6.0913","null"
2540165,"DeAndre Hopkins","WR","HOU",68.8426,298.9702,"null","25",35,16,"null","13.7491","30.675","-4.325",26.875,332.7001,241.8986,"6.7901","null"
2504775,"Drew Brees","QB","NO",63.6205,386.8588,"null","58",36,5,"null","23.6284","63.245","27.245",19.65,431.6572,322.251,"3.0037","null"
2552469,"Melvin Gordon","RB","SD",63.0112,244.8998,"null","37",37,15,"null","5.1333","37.545","0.545",25.95,277.2861,198.7677,"4.6879","null"
497236,"Jimmy Graham","TE","SEA",59.6672,258.6346,"null","42",38,2,"null","20.0445","31.745","-6.255",26.7,291.3272,222.7287,"6.17","null"
2539217,"Andre Ellington","RB","ARI",58.6288,240.5173,"null","35",39,16,"null","3.4964","44.09","5.09",13.375,284.577,197.0059,"7.9466","null"
2543743,"Carlos Hyde","RB","SF",57.1271,239.0157,"null","51",40,17,"null","4.1298","45.145","5.145",20.325,272.7601,192.1617,"6.4138","null"
497326,"Golden Tate","WR","DET",56.6191,286.7466,"null","45",41,17,"null","7.3564","45.895","4.895",13,323.1873,243.8552,"3.9089","null"
2543500,"Jordan Matthews","WR","PHI",53.568,283.6955,"null","30",42,18,"null","14.5437","30.38","-11.62",23,310.3033,243.4394,"4.208","null"
2506404,"Frank Gore","RB","IND",53.1377,235.0262,"null","28",43,18,"null","3.0075","30.955","-12.045",22.525,261.9565,193.1326,"4.12","null"
2495466,"Mark Ingram","RB","NO",52.857,234.7456,"null","32",44,19,"null","8.406","34.23","-9.77",27.8,293.8247,128.7602,"6.1109","null"
310,"Matt Ryan","QB","ATL",49.2591,372.4973,"null","68",45,6,"null","20.2873","75.265","30.265",12,392.0382,338.9815,"3.3726","null"
2533457,"Alfred Morris","RB","WAS",47.4033,229.2918,"null","39",46,20,"null","9.7916","39.97","-6.03",24.575,241.1439,206.8987,"4.7209","null"
2540154,"Keenan Allen","WR","SD",44.9574,275.0849,"null","38",47,19,"null","12.255","46.1","-0.9",13.375,291.5541,240.4536,"7.7342","null"
2495700,"Greg Olsen","TE","CAR",44.2071,243.1745,"null","47",48,3,"null","11.9737","52.685","4.685",12.575,264.1278,203.9011,"4.5104","null"
949,"Jonathan Stewart","RB","CAR",41.4989,223.3874,"null","41",49,21,"null","8.4026","50.24","1.24",18.6,243.5593,155.931,"6.422","null"
2540258,"Travis Kelce","TE","KC",35.0383,234.0057,"null","52",50,4,"null","17.9424","51.18","1.18",12.825,252.4039,201.5289,"5.3838","null"
2540171,"Joseph Randle","RB","DAL",33.7244,215.613,"null","56",51,22,"null","2.9985","40.14","-10.86",14.825,241.9796,179.1866,"4.6014","null"
1581,"DeSean Jackson","WR","WAS",33.0913,263.2188,"null","63",52,20,"null","0.923","69.585","17.585",13.775,304.4077,236.9145,"5.6959","null"
2552471,"T.J. Yeldon","RB","JAC",32.4682,214.3567,"null","53",53,23,"null","4.4005","48.74","-4.26",13.775,236.0297,168.9146,"6.4368","null"
2495893,"Brandon Marshall","WR","NYJ",32.3136,262.4411,"null","44",54,21,"null","1.2329","55.66","1.66",11.425,280.8521,239.457,"4.1773","null"
2505551,"Andre Johnson","WR","IND",32.023,262.1505,"null","36",55,22,"null","2.7946","42.635","-12.365",14.05,284.5614,226.9061,"5.0866","null"
2505354,"Tony Romo","QB","DAL",30.7252,353.9635,"null","73",56,7,"null","12.45","83.23","27.23",9.875,379.0211,294.4433,"2.7967","null"
2543457,"Sammy Watkins","WR","BUF",30.1384,260.2659,"null","60",57,23,"null","2.7751","59.015","2.015",13.925,295.5899,230.1771,"7.1049","null"
1062,"Martellus Bennett","TE","CHI",29.4284,228.3958,"null","64",58,5,"null","25.8751","67.005","9.005",7.35,242.6347,209.3884,"4.8244","null"
2540156,"Giovani Bernard","RB","CIN",28.9838,210.8723,"null","57",59,24,"null","5.8587","65.835","6.835",8.525,230.2781,154.6474,"6.2124","39"
80429,"Jeremy Maclin","WR","KC",28.3182,258.4457,"null","55",60,24,"null","2.6618","57.445","-2.555",8.675,282.6591,226.0453,"4.2581","null"
2506109,"Ben Roethlisberger","QB","PIT",27.2184,350.4566,"null","61",61,8,"null","20.6496","58.155","-2.845",14.025,364.9138,304.3666,"3.8995","null"
2552374,"Ameer Abdullah","RB","DET",27.1516,209.0402,"null","46",62,25,"null","14.3654","38.55","-23.45",11.75,231.626,146.8107,"4.9485","29"
2543495,"Davante Adams","WR","GB",26.4084,256.5359,"null","59",63,25,"null","2.6833","68.955","5.955",5.65,272.8721,228.8994,"2.9743","null"
2552487,"Amari Cooper","WR","OAK",24.9044,255.0319,"null","43",64,26,"null","4.26","40.715","-23.285",13.675,279.3719,209.1747,"4.9261","null"
2506400,"Vincent Jackson","WR","TB",22.5457,252.6732,"null","62",65,27,"null","6.0198","73.495","8.495",9.125,278.4469,227.5431,"3.8159","null"
2552475,"Todd Gurley","RB","STL",19.0986,200.9872,"null","66",66,26,"null","13.448","52.975","-13.025",14.85,231.9652,155.1369,"5.5218","46"
2543509,"Allen Robinson","WR","JAC",18.7431,248.8706,"null","48",67,28,"null","5.5149","58.825","-8.175",7.675,269.8317,205.1925,"6.7817","null"
497284,"Eric Decker","WR","NYJ",14.3087,244.4362,"null","69",68,29,"null","2.841","106.49","38.49",5.45,261.3563,220.3167,"4.3789","null"
2505587,"Anquan Boldin","WR","SF",12.1478,242.2753,"null","72",69,30,"null","1.6198","98.925","29.925",4.325,261.0484,214.4096,"3.0639","57"
2506106,"Larry Fitzgerald","WR","ARI",10.7877,240.9152,"null","65",70,31,"null","2.7599","84.9","14.9",4.975,266.0243,214.5529,"3.7497","52"
2506366,"Roddy White","WR","ATL",10.2682,240.3957,"null","67",71,32,"null","5.6413","87.595","16.595",6.3,257.5169,208.1845,"4.3367","61"
2495455,"Cam Newton","QB","CAR",9.3321,332.5703,"null","81",72,9,"null","6.6273","97.185","25.185",9.775,348.4061,309.6111,"6.8014","27"
2543583,"Devonta Freeman","RB","ATL",6.4739,188.3625,"null","86",73,27,"null","1.7497","99.295","26.295",3.7,221.1133,147.3859,"4.6936","41"
2541147,"Charles Johnson","WR","MIN",5.7873,235.9148,"null","79",74,33,"null","2.716","73.4","-0.6",4.025,266.155,203.5606,"3.2566","91"
497145,"Joique Bell","RB","DET",4.8273,186.7159,"null","78",75,28,"null","2.9171","82.265","7.265",9.85,199.0896,168.1361,"6.0738","45"
2505629,"Jason Witten","TE","DAL",4.7634,203.7308,"null","89",76,6,"null","7.1452","96.665","20.665",5.4,211.7907,187.366,"4.0968","11"
2507999,"Chris Ivory","RB","NYJ",4.621,186.5096,"null","75",77,29,"null","6.9316","69.08","-7.92",7.325,202.5347,166.3801,"5.1207","53"
2532956,"Ryan Tannehill","QB","MIA",3.8054,327.0436,"null","91",78,10,"null","5.7081","92.68","14.68",7.15,351.227,283.077,"2.9213","28"
80425,"Percy Harvin","WR","BUF",3.4666,233.5941,"null","163",79,34,"null","1.3621","162.45","83.45",2.325,272.8633,195.7241,"5.9638","84"
2507763,"Mike Wallace","WR","MIN",2.6759,232.8034,"null","82",80,35,"null","1.2532","84.12","4.12",7,257.7638,206.541,"3.5076","71"
2495353,"Julius Thomas","TE","JAC",2.3432,201.3106,"null","98",81,7,"null","10.8572","87.7","6.7",6.025,222.7389,170.7066,"6.2208","23"
2506121,"Philip Rivers","QB","SD",1.6041,324.8424,"null","105",82,11,"null","8.9998","109.74","27.74",4.7,343.3002,297.0648,"2.6302","18"
497302,"Brandon LaFell","WR","NE",1.5331,231.6606,"null","80",83,36,"null","2.2997","99.07","16.07",5.4,255.0951,177.5469,"4.0736","66"
2532977,"Kendall Wright","WR","TEN",1.3124,231.4399,"null","87",84,37,"null","4.7715","107.84","23.84",3.05,269.9801,201.5584,"3.9409","63"
497149,"LeGarrette Blount","RB","NE",-0.8007,181.0879,"null","74",85,30,"null","3.1254","73.895","-11.105",8.35,211.1379,128.3848,"4.3826","35"
2346,"Pierre Garcon","WR","WAS",-2.8455,227.282,"null","84",86,38,"null","2.2961","112.075","26.075",3.8,248.2121,189.5017,"3.8407","87"
2495473,"Shane Vereen","RB","NYG",-3.8204,178.0682,"null","76",87,31,"null","0.3919","77.89","-9.11",4.75,203.3253,138.3869,"4.2849","47"
71345,"Rashad Jennings","RB","NYG",-4.0317,177.8568,"null","77",88,32,"null","0.8648","78.41","-9.59",8.375,226.6064,123.529,"6.5685","26"
2552600,"Nelson Agholor","WR","PHI",-4.0728,226.0547,"null","88",89,39,"null","3.0712","60.75","-28.25",6.4,254.6278,197.2375,"5.5223","92"
79555,"Arian Foster","RB","HOU",-4.3927,177.4958,"null","96",90,33,"null","1.1754","70.69","-19.31",21.975,227.9971,108.6787,"8.5035","16"
2552453,"Tevin Coleman","RB","ATL",-5.4004,176.4881,"null","94",91,34,"null","0.9692","81.41","-9.59",6.875,215.7354,88.8008,"7.8738","17"
2495186,"Colin Kaepernick","QB","SF",-5.4096,317.8287,"null","133",92,12,"null","5.8222","140.14","48.14",3.775,348.2147,257.4266,"3.2698","25"
2506467,"Darren Sproles","RB","PHI",-5.7358,176.1528,"null","131",93,35,"null","8.7842","122.6","29.6",1.575,196.1449,154.0625,"3.0378","60"
100030,"Seahawks","DST","SEA",-6,510.2868,"null","126",94,1,"null","73.3172","107.82","13.82",4.175,534.794,335.35,"9.369","null"
2495459,"Torrey Smith","WR","SF",-6.2104,223.9171,"null","101",95,40,"null","2.0053","111.875","16.875",4.375,243.8839,161.3428,"4.0927","42"
2506874,"Reggie Bush","RB","SF",-7.0035,174.8851,"null","103",96,36,"null","15.8108","123.33","27.33",2.05,199.5082,132.1074,"3.4777","62"
2495966,"Delanie Walker","TE","TEN",-7.1066,191.8607,"null","92",97,8,"null","5.4238","112.785","15.785",3.35,217.4203,158.7455,"3.7763","24"
2495821,"Marques Colston","WR","NO",-8.0777,222.0498,"null","95",98,41,"null","1.3401","110.575","12.575",3.4,236.4676,194.1974,"3.9724","46"
2532841,"Michael Floyd","WR","ARI",-8.3537,221.7738,"null","113",99,42,"null","3.2794","120.9","21.9",4.3,246.02,193.0312,"4.92","85"
2505996,"Eli Manning","QB","NYG",-9.3818,313.8564,"null","83",100,13,"null","14.9343","95.53","-4.47",7.725,347.0147,274.9825,"2.6664","21"
2540158,"Zach Ertz","TE","PHI",-9.9214,189.046,"null","104",101,9,"null","10.08","116.22","15.22",4.25,206.1985,163.1464,"4.4448","33"
2504595,"Steve Smith","WR","BAL",-10.4818,219.6457,"null","71",102,43,"null","2.8969","92.26","-9.74",3.92,256.1314,194.2101,"3.2987","50"
2530747,"Doug Baldwin","WR","SEA",-12.7844,217.3431,"null","158",103,44,"null","1.2566","157.51","54.51",1.35,242.5307,180.4245,"3.8714","70"
79860,"Matthew Stafford","QB","DET",-13.0817,310.1565,"null","99",104,14,"null","24.4817","94.015","-9.985",6.925,332.465,277.447,"2.8627","26"
2507855,"Victor Cruz","WR","NYG",-13.973,216.1545,"null","111",105,45,"null","1.9934","78.795","-26.205",4.675,238.3301,148.3077,"4.972","51"
2543847,"John Brown","WR","ARI",-14.109,216.0185,"null","85",106,46,"null","4.865","82.355","-23.645",4.375,235.3735,171.8331,"3.4473","56"
2495267,"Jordan Cameron","TE","MIA",-15.1395,183.8279,"null","90",107,10,"null","11.2845","85.63","-21.37",4.65,201.6358,158.0255,"6.5135","14"
2539291,"Markus Wheaton","WR","PIT",-17.8237,212.3038,"null","137",108,47,"null","3.8431","127.665","19.665",1.625,237.4475,181.5901,"4.2941","64"
2506922,"Stephen Gostkowski","K","NE",-18,115.8048,"null","244",109,1,"null","2.4632","137.74","28.74",2.05,127.8767,103.9141,"5.5832","null"
2536340,"Justin Tucker","K","BAL",-18.9729,114.8319,"null","266",110,2,"null","3.0196","160.7","50.7",0.85,120.9497,103.2395,"3.8779","null"
1990,"Eddie Royal","WR","CHI",-20.1244,210.0031,"null","109",111,48,"null","6.1695","99.605","-11.395",3.4,241.6033,172.3217,"2.6858","83"
2507232,"Mason Crosby","K","GB",-21.9534,111.8514,"null","263",112,3,"null","0.2042","164.31","52.31",0.9,122.6065,100.6013,"4.6568","null"
2503471,"Adam Vinatieri","K","IND",-22.0316,111.7732,"null","253",113,4,"null","0.7042","148.99","35.99",1.325,119.4883,97.743,"3.9982","null"
497188,"Ryan Mathews","RB","PHI",-22.0364,159.8521,"null","115",114,37,"null","2.1904","92.075","-21.925",4.3,203.8021,66.304,"6.6105","12"
2550380,"Cody Parkey","K","PHI",-22.2837,111.5211,"null","265",115,5,"null","1.4236","162.59","47.59",0.825,118.791,99.0144,"3.0784","null"
2495259,"Dan Bailey","K","DAL",-23.1879,110.6169,"null","268",116,6,"null","1.8101","163.115","47.115",0.825,119.4056,103.234,"5.1321","null"
2552458,"Devin Funchess","WR","CAR",-23.2094,206.9181,"null","107",117,49,"null","7.0773","101.67","-15.33",3.05,238.7556,154.1025,"4.1013","97"
2540178,"Knile Davis","RB","KC",-23.5921,158.2965,"null","153",118,38,"null","2.1615","123.395","5.395",1.575,188.8535,121.4199,"3.4822","58"
2504797,"Matt Bryant","K","ATL",-24.2268,109.578,"null","271",119,7,"null","1.6326","171.68","52.68",0.775,114.5933,100.9882,"3.6947","null"
2532899,"Doug Martin","RB","TB",-24.8615,157.0271,"null","70",120,39,"null","2.8515","55.64","-64.36",7.15,185.3289,111.643,"4.5169","55"
2540160,"Jordan Reed","TE","WAS",-24.8631,174.1042,"null","130",121,11,"null","4.4095","170.62","49.62",1,188.4077,160.3138,"6.6693","40"
2507401,"Dan Carpenter","K","BUF",-25.7691,108.0357,"null","318",122,8,"null","2.9528","183.68","61.68",0.75,118.6479,94.4786,"3.0319","26"
2507374,"Steven Hauschka","K","SEA",-25.9498,107.8551,"null","257",123,9,"null","5.7435","159.075","36.075",0.975,115.2961,99.2463,"4.6146","8"
2550189,"Isaiah Crowell","RB","CLE",-26.6456,155.2429,"null","97",124,40,"null","2.2233","92.465","-31.535",5.075,178.3987,113.0386,"4.7069","37"
2506369,"Heath Miller","TE","PIT",-27.9848,170.9826,"null","119",125,12,"null","3.8452","162.51","37.51",1.55,183.778,154.8867,"3.8968","15"
2495161,"Roy Helu","RB","OAK",-28.7803,153.1083,"null","118",126,41,"null","2.5311","139.79","13.79",1,196.8669,80.0588,"4.7061","30"
4327,"Danny Woodhead","RB","SD",-28.9577,152.9309,"null","100",127,42,"null","6.2536","90.04","-36.96",2.075,190.8856,46.2574,"5.2184","20"
2543572,"Martavis Bryant","WR","PIT",-29.3784,200.7491,"null","93",128,50,"null","1.9168","56.585","-71.415",10.3,244.3353,127.9868,"4.9853","53"
2495438,"Kyle Rudolph","TE","MIN",-30.5605,168.4069,"null","114",129,13,"null","2.545","125.48","-3.52",3.25,193.6611,139.2652,"5.1542","35"
2552597,"Breshad Perriman","WR","BAL",-31.195,198.9325,"null","128",130,51,"null","0.9134","113.765","-16.235",2.4,238.8962,151.8688,"6.7148","79"
2495558,"Dwayne Bowe","WR","CLE",-31.3954,198.7321,"null","154",131,52,"null","1.6051","183.38","52.38",1,232.1577,157.5422,"2.7934","103"
2500351,"Phil Dawson","K","SF",-31.494,102.3108,"null","317",132,10,"null","1.8745","198.35","66.35",0.5,114.0228,92.5451,"5.6823","6"
2532968,"Blair Walsh","K","MIN",-31.8925,101.9123,"null","272",133,11,"null","2.9909","178.07","45.07",0.85,118.0653,90.0448,"3.0284","27"
2532933,"Brian Quick","WR","STL",-32.8215,197.306,"null","116",134,53,"null","1.4166","125.19","-8.81",1.6,224.2424,163.1219,"3.6079","93"
2495825,"Owen Daniels","TE","DEN",-33.0996,165.8677,"null","121",135,14,"null","0.2917","113.675","-21.325",2.8,179.4458,143.6643,"3.3746","46"
2495139,"Charles Clay","TE","BUF",-33.1112,165.8562,"null","140",136,15,"null","3.3546","171.14","35.14",1.25,198.8215,142.1286,"5.1132","27"
2540202,"Kenny Stills","WR","MIA",-33.1795,196.948,"null","144",137,54,"null","2.538","140.365","3.365",2.5,246.6448,155.7286,"7.5137","47"
2543502,"Tre Mason","RB","STL",-33.6651,148.2235,"null","112",138,43,"null","6.9583","90.26","-47.74",3.65,169.2743,115.6474,"3.4498","61"
2540148,"Tyler Eifert","TE","CIN",-33.6716,165.2958,"null","108",139,16,"null","5.923","105.505","-33.495",3.7,179.5216,138.694,"5.548","28"
2533444,"Randy Bullock","K","HOU",-34.8446,98.9603,"null","325",140,12,"null","0.3127","205.59","65.59",0.5,107.7582,86.6166,"3.8146","18"
2539637,"Caleb Sturgis","K","MIA",-34.9223,98.8825,"null","321",141,13,"null","0.7808","199.1","58.1",0.5,114.2311,92.4336,"3.7488","19"
2539205,"Terrance Williams","WR","DAL",-35.2965,194.831,"null","150",142,55,"null","4.1792","128.585","-13.415",2.15,228.4238,166.9156,"3.9269","43"
2550325,"Chandler Catanzaro","K","ARI",-35.3922,98.4127,"null","314",143,14,"null","1.2456","184.995","41.995",0.5,109.9221,89.7263,"3.8497","17"
2504211,"Tom Brady","QB","NE",-35.5505,287.6878,"null","102",144,15,"null","4.6127","89.4","-54.6",8.95,344.0008,240.5457,"2.7638","15"
2505459,"Josh Brown","K","NYG",-36.0142,97.7906,"null","326",145,15,"null","1.5821","189.74","44.74",0.5,104.0805,95.0146,"4.0016","14"
2533533,"Rueben Randle","WR","NYG",-36.1385,193.989,"null","134",146,56,"null","6.9388","154.52","8.52",1.5,219.254,153.7041,"2.8704","89"
2543682,"Bishop Sankey","RB","TEN",-36.7575,145.1311,"null","110",147,44,"null","8.2072","105.58","-41.42",3.025,161.9985,119.6767,"3.5508","40"
2506677,"Matt Prater","K","DET",-37.2614,96.5435,"null","313",148,16,"null","0.9285","176.11","28.11",0.775,107.5866,87.0715,"4.0366","11"
2534797,"Greg Zuerlein","K","STL",-37.9312,95.8736,"null","329",149,17,"null","0.5624","195.97","46.97",0.5,107.1658,88.5869,"3.9376","15"
71309,"Graham Gano","K","CAR",-38.4485,95.3563,"null","324",150,18,"null","0.8503","212.46","62.46",0.5,104.0471,84.9453,"4.0306","13"
2506194,"Nick Novak","K","SD",-38.5388,95.266,"null","315",151,19,"null","2.0311","183.945","32.945",0.5,102.2521,88.5173,"3.4683","22"
2533046,"Dwayne Allen","TE","IND",-39.2599,159.7075,"null","123",152,17,"null","0.9306","140.62","-11.38",2.9,176.3357,130.6802,"4.1606","39"
382,"Joe Flacco","QB","BAL",-39.5765,283.6618,"null","148",153,16,"null","3.4844","143.02","-9.98",3.45,309.5206,247.1514,"2.1909","29"
2543683,"Austin Seferian-Jenkins","TE","TB",-39.9293,159.0381,"null","120",154,18,"null","0.5389","145.745","-8.255",2.35,177.7148,135.4071,"6.517","44"
2507225,"Nick Folk","K","NYJ",-40.0588,93.746,"null","null",155,20,"null","1.0294","213.06","58.06",0.5,107.0977,79.5864,"3.3883","23"
71265,"Jared Cook","TE","STL",-40.4518,158.5156,"null","167",156,19,"null","0.4348","195.42","39.42",0.75,182.2912,118.7641,"3.5818","34"
2537933,"Larry Donnell","TE","NYG",-40.4845,158.4829,"null","117",157,20,"null","1.399","169.55","12.55",1.825,178.6418,128.2424,"3.6205","42"
2543465,"Teddy Bridgewater","QB","MIN",-40.7497,282.4885,"null","136",158,17,"null","6.0919","123.745","-34.255",5.3,316.9949,237.2444,"7.9481","14"
2506386,"Mike Nugent","K","CIN",-41.081,92.7238,"null","327",159,21,"null","0.3527","245.45","86.45",0.5,103.1241,86.9395,"3.8758","16"
2504257,"Sebastian Janikowski","K","OAK",-41.0955,92.7093,"null","null",160,22,"null","1.5153","192.96","32.96",0.75,104.3596,84.6008,"4.2072","9"
2532838,"Coby Fleener","TE","IND",-41.2887,157.6787,"null","155",161,21,"null","3.8381","155.13","-5.87",1.95,185.427,138.0657,"3.2742","32"
2550636,"Cairo Santos","K","KC",-41.7719,92.0329,"null","332",162,23,"null","2.3621","259.5","97.5",0.25,99.6959,86.7159,"3.6328","21"
2505299,"Antonio Gates","TE","SD",-42.4783,156.4891,"null","129",163,22,"null","7.2807","138.645","-24.355",3.85,183.7582,133.7381,"3.0164","36"
2505785,"Malcom Floyd","WR","SD",-42.8129,187.3146,"null","183",164,57,"null","0.6373","184.51","20.51",1.275,205.0133,158.3599,"3.0889","67"
71269,"Michael Crabtree","WR","OAK",-43.3418,186.7857,"null","143",165,58,"null","0.3026","136.35","-28.65",1.7,221.3161,138.2427,"3.4107","62"
2541556,"Brandon McManus","K","DEN",-43.4497,90.3551,"null","null",166,24,"null","2.2323","209.65","43.65",0.5,108.3472,12.5897,"4.0345","12"
768,"Steve Johnson","WR","SD",-43.5586,186.5689,"null","122",167,59,"null","1.7866","121.69","-45.31",2.5,208.7704,140.6027,"4.7426","96"
71217,"Kenny Britt","WR","STL",-43.7302,186.3973,"null","182",168,60,"null","3.4284","184.21","16.21",1,222.5514,160.5896,"3.1056","98"
2543600,"Alfred Blue","RB","HOU",-44.4892,137.3993,"null","135",169,45,"null","1.1298","85.8","-83.2",3.425,174.3576,104.1313,"2.7082","74"
2506264,"Robbie Gould","K","CHI",-44.8184,88.9864,"null","null",170,25,"null","3.3336","212.14","42.14",0.5,101.9812,72.5685,"3.0566","25"
2505245,"Carson Palmer","QB","ARI",-45.372,277.8662,"null","149",171,18,"null","6.2113","134.64","-36.36",3.6,304.6304,222.9488,"8.1558","22"
2543638,"DeAnthony Thomas","RB","KC",-45.4402,136.4484,"null","null",172,46,"null","2.0695","212.78","40.78",0.6667,146.3243,80.8,"2.8065","77"
2532864,"Dan Herron","RB","IND",-45.7978,136.0908,"null","188",173,47,"null","4.4894","183.13","10.13",0.75,171.387,106.0999,"2.0573","75"
2506063,"Josh Scobee","K","JAC",-46.5456,87.2592,"null","null",174,26,"null","4.134","226.83","52.83",0.5,100.7746,78.2089,"3.2264","24"
2552424,"Phillip Dorsett","WR","IND",-46.9601,183.1674,"null","185",175,61,"null","4.6713","140.935","-34.065",1.25,225.5279,129.6309,"4.1235","41"
2540145,"Cordarrelle Patterson","WR","MIN",-47.3572,182.7703,"null","323",176,62,"null","9.2319","193.86","17.86",1,217.5382,121.8394,"3.4944","45"
2495826,"Vernon Davis","TE","SF",-47.7751,151.1922,"null","147",177,23,"null","9.3467","154.93","-22.07",1.75,188.4228,98.7919,"4.5282","18"
2495824,"Jay Cutler","QB","CHI",-48.3112,274.927,"null","161",178,19,"null","6.835","152.125","-25.875",3.425,317.1064,191.837,"4.1784","16"
